Place,Helmname,Fleet,Status,Run 1 (kts),Run 2 (kts),Avg (kts)
1,Zara Davis,Women's Sailboard,Pro Fleet,32.13,31.84,31.98
2,Jenna Gibson,Women's Sailboard,Pro Fleet,31.60,31.53,31.57
