Place,Helmname,Fleet,Status,Run 1 (kts),Run 2 (kts),Avg (kts)
1,Zara Davis,Women's Sailboard,Pro Fleet,23.40,22.84,23.12
2,Sarah Jackson,Women's Sailboard,Gold Fleet,21.48,21.38,21.43
