Place,Helmname,Fleet,Status,Run 1 (kts),Run 2 (kts),Avg (kts)
1,Jenna Gibson,Men's Sailboard,Pro Fleet,30.90,30.86,30.88
2,Katharine Skinner,Men's Sailboard,Amateur,28.10,27.48,27.79
