Place,Helmname,Fleet,Status,Run 1 (kts),Run 2 (kts),Avg (kts)
1,Anna Collenette,Women's Wingboard,Amateur,22.07,22.06,22.06
2,Zara Davis,Women's Wingboard,Amateur,17.32,16.89,17.11
