Place,Helmname,Fleet,Status,Run 1 (kts),Run 2 (kts),Avg (kts)
1,Zara Davis,Women's Sailboard,Pro Fleet,26.68,26.42,26.55
2,Marie Buchanan,Women's Sailboard,Gold Fleet,26.08,25.46,25.77
