Place,Helmname,Fleet,Status,Run 1 (kts),Run 2 (kts),Avg (kts)
1,Zara Davis,Women's Sailboard,Pro Fleet,28.32,26.27,27.30
2,Kariina Pirhonen,Women's Sailboard,Amateur,15.74,15.38,15.56
