Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2003-10-06,12:44:32,808,20.52,24.00,12.00,1.14
2003-10-06,12:45:37,114,31.59,23.00,13.00,1.75
2003-10-06,12:45:52,22,28.88,28.00,11.00,1.48
2003-10-06,12:48:29,11,30.85,25.00,12.00,1.67
2003-10-06,12:49:35,386,26.52,25.00,15.00,1.33
2003-10-06,12:50:40,38,19.95,19.00,20.00,1.02
2003-10-06,12:51:34,27,24.68,21.00,15.00,1.37
2003-10-06,12:52:41,71,24.35,19.00,15.00,1.43
2003-10-06,12:53:16,22,30.70,21.00,17.00,1.62
2003-10-06,12:53:21,114,30.55,23.00,13.00,1.70
2003-10-06,12:53:37,78,3.13,23.00,16.00,0.16
2003-10-06,12:53:44,386,28.74,22.00,12.00,1.69
2003-10-06,12:54:13,77,24.36,20.00,17.00,1.32
2003-10-06,12:54:29,1,24.36,25.00,14.00,1.25
2003-10-06,12:55:03,43,22.17,19.00,14.00,1.34
2003-10-06,12:56:19,18,16.08,16.00,9.00,1.29
2003-10-06,12:57:35,53,24.42,20.00,8.00,1.74
2003-10-06,12:57:53,386,26.44,19.00,7.00,2.03
2003-10-06,12:59:51,43,22.85,20.00,16.00,1.27
2003-10-06,13:00:03,77,24.91,17.00,23.00,1.25
2003-10-06,13:00:15,114,30.44,18.00,13.00,1.96
2003-10-06,13:00:19,124,13.06,19.00,14.00,0.79
2003-10-06,13:02:22,20,23.40,15.00,20.00,1.34
2003-10-06,13:02:26,71,25.22,18.00,18.00,1.40
2003-10-06,13:02:52,386,26.94,17.00,16.00,1.63
2003-10-06,13:03:52,197,24.91,26.00,19.00,1.11
2003-10-06,13:04:23,18,17.82,19.00,16.00,1.02
2003-10-06,13:04:27,22,25.64,22.00,17.00,1.31
2003-10-06,13:04:45,78,3.20,19.00,22.00,0.16
2003-10-06,13:05:04,43,23.25,20.00,21.00,1.13
2003-10-06,13:06:20,88,22.60,16.00,0.00,2.83
2003-10-06,13:07:10,124,15.22,17.00,0.00,1.79
2003-10-06,13:08:01,114,30.40,20.00,15.00,1.74
2003-10-06,13:08:39,22,30.30,17.00,18.00,1.73
2003-10-06,13:09:03,43,23.98,16.00,9.00,1.92
2003-10-06,13:09:46,1,25.36,18.00,15.00,1.54
2003-10-06,13:10:59,197,24.07,22.00,17.00,1.23
2003-10-06,13:11:42,386,26.99,21.00,23.00,1.23
2003-10-06,13:11:56,124,14.86,19.00,17.00,0.83
2003-10-06,13:12:24,114,29.81,19.00,18.00,1.61
2003-10-06,13:12:28,18,18.75,19.00,19.00,0.99
2003-10-06,13:13:53,78,4.42,14.00,18.00,0.28
2003-10-06,13:14:24,277,13.94,16.00,17.00,0.84
2003-10-06,13:15:17,71,23.11,21.00,19.00,1.16
2003-10-06,13:16:23,124,16.68,18.00,20.00,0.88
2003-10-06,13:16:30,24,29.81,26.00,14.00,1.49
2003-10-06,13:16:52,114,31.27,19.00,21.00,1.56
2003-10-06,13:17:01,808,1.27,15.00,22.00,0.07
2003-10-06,13:17:31,22,30.10,23.00,12.00,1.72
2003-10-06,13:17:58,386,27.06,20.00,0.00,2.71
2003-10-06,13:20:26,71,25.71,18.00,19.00,1.39
2003-10-06,13:22:51,277,15.39,20.00,0.00,1.54
2003-10-06,13:23:31,386,29.43,20.00,0.00,2.94
2003-10-06,13:24:17,114,31.48,20.00,0.00,3.15
2003-10-06,13:25:23,88,22.88,20.00,0.00,2.29
2003-10-06,13:26:20,18,2.32,19.00,0.00,0.24
2003-10-06,13:26:58,38,6.19,21.00,0.00,0.59
2003-10-06,13:28:41,43,22.60,14.00,0.00,3.23
2003-10-06,13:29:13,121,18.26,22.00,0.00,1.66
2003-10-06,13:29:18,2,1.62,20.00,0.00,0.16
2003-10-06,13:29:45,277,14.77,17.00,0.00,1.74
2003-10-06,13:30:32,22,30.60,26.00,0.00,2.35
2003-10-06,13:32:26,77,28.66,25.00,17.00,1.36
2003-10-06,13:32:44,43,23.49,18.00,0.00,2.61
2003-10-06,13:33:02,18,17.75,21.00,0.00,1.69
2003-10-06,13:33:56,114,31.64,19.00,0.00,3.33
2003-10-06,13:34:42,71,25.15,21.00,0.00,2.40
2003-10-06,13:36:56,22,32.31,23.00,27.00,1.29
2003-10-06,13:37:39,114,32.94,20.00,18.00,1.73
2003-10-06,13:38:42,277,14.35,24.00,23.00,0.61
2003-10-06,13:39:16,121,19.67,23.00,22.00,0.87
2003-10-06,13:40:27,114,32.53,21.00,22.00,1.51
2003-10-06,13:41:54,88,24.45,24.00,26.00,0.98
2003-10-06,13:42:01,138,26.52,22.00,25.00,1.13
2003-10-06,13:43:27,77,28.26,22.00,26.00,1.18
2003-10-06,13:45:09,114,34.60,18.00,26.00,1.57
2003-10-06,13:47:33,22,30.70,28.00,19.00,1.31
2003-10-06,13:50:45,114,32.99,24.00,22.00,1.43
2003-10-06,13:50:54,27,22.63,23.00,26.00,0.92
2003-10-06,13:52:24,22,34.93,25.00,25.00,1.40
2003-10-06,13:56:29,138,12.24,34.00,18.00,0.47
2003-10-06,13:57:30,386,29.20,27.00,22.00,1.19
2003-10-06,14:00:01,77,29.76,29.00,23.00,1.14
2003-10-06,14:40:37,43,26.52,28.00,22.00,1.06
2003-10-06,14:44:15,26,29.48,12.00,20.00,1.84
2003-10-06,14:52:35,26,30.44,21.00,23.00,1.38
2003-10-06,14:53:26,386,29.52,12.00,24.00,1.64
2003-10-06,14:53:37,114,31.69,15.00,14.00,2.19
2003-10-06,14:54:16,24,29.57,17.00,20.00,1.60
2003-10-06,14:55:26,77,28.39,24.00,23.00,1.21
2003-10-06,14:58:41,386,29.01,19.00,15.00,1.71
2003-10-06,14:58:50,1,24.88,16.00,22.00,1.31
2003-10-06,15:00:40,43,23.98,16.00,24.00,1.20
2003-10-06,15:01:51,114,31.59,16.00,14.00,2.11
2003-10-06,15:01:59,197,27.46,15.00,12.00,2.03
2003-10-06,15:04:06,386,28.97,22.00,21.00,1.35
2003-10-06,15:04:33,124,24.91,18.00,26.00,1.13
2003-10-06,15:06:54,26,29.48,18.00,14.00,1.84
2003-10-06,15:08:11,114,32.14,14.00,19.00,1.95
2003-10-06,15:08:24,77,28.52,19.00,19.00,1.50
2003-10-06,15:08:35,386,28.61,20.00,19.00,1.47
2003-10-06,15:09:35,27,22.49,19.00,20.00,1.15
2003-10-06,15:10:57,2,26.33,17.00,25.00,1.25
2003-10-06,15:11:07,22,29.20,18.00,16.00,1.72
2003-10-06,15:12:51,78,23.17,23.00,26.00,0.95
2003-10-06,15:13:14,1,23.98,15.00,20.00,1.37
2003-10-06,15:13:49,114,31.22,21.00,22.00,1.45
2003-10-06,15:14:18,22,30.95,20.00,20.00,1.55
2003-10-06,15:15:05,2,26.04,18.00,20.00,1.37
2003-10-06,15:16:06,24,29.85,22.00,20.00,1.42
2003-10-06,15:17:34,27,22.94,16.00,20.00,1.27
2003-10-06,15:18:02,88,23.00,14.00,23.00,1.24
2003-10-06,15:18:40,124,23.49,22.00,21.00,1.09
2003-10-06,15:19:24,386,28.05,25.00,18.00,1.30
2003-10-06,15:20:16,42,21.18,15.00,23.00,1.11
2003-10-06,15:20:58,26,28.44,21.00,20.00,1.39
2003-10-06,15:23:03,11,25.18,12.00,17.00,1.74
2003-10-06,15:24:29,386,26.83,21.00,20.00,1.31
2003-10-06,15:25:16,124,22.30,21.00,18.00,1.14
2003-10-06,15:25:50,8,22.04,18.00,18.00,1.22
2003-10-06,15:26:18,1,25.71,20.00,8.00,1.84
2003-10-06,15:28:05,11,27.26,25.00,19.00,1.24
2003-10-06,15:29:07,24,30.65,19.00,17.00,1.70
2003-10-06,15:29:30,77,25.85,19.00,16.00,1.48
2003-10-06,15:30:38,124,23.76,18.00,20.00,1.25
2003-10-06,15:30:43,27,1.92,16.00,19.00,0.11
2003-10-06,15:31:02,386,27.71,19.00,20.00,1.42
2003-10-06,15:32:18,114,30.35,16.00,14.00,2.02
2003-10-06,15:34:09,78,25.25,19.00,17.00,1.40
2003-10-06,15:34:14,11,26.83,16.00,15.00,1.73
2003-10-06,15:35:50,197,26.22,20.00,19.00,1.34
2003-10-06,15:37:42,114,30.39,18.00,17.00,1.74
2003-10-06,15:37:55,124,20.68,19.00,20.00,1.06
2003-10-06,15:38:11,808,22.25,19.00,19.00,1.17
2003-10-06,15:39:12,1,26.33,19.00,25.00,1.20
2003-10-06,15:40:05,11,28.35,25.00,20.00,1.26
2003-10-06,15:40:49,78,26.07,21.00,28.00,1.06
2003-10-06,15:41:32,24,32.08,17.00,19.00,1.78
2003-10-06,15:41:43,71,25.01,22.00,21.00,1.16
2003-10-06,15:42:54,386,2.66,16.00,22.00,0.14
2003-10-06,15:44:02,77,28.05,20.00,16.00,1.56
2003-10-06,15:45:49,1,25.50,25.00,18.00,1.19
2003-10-06,15:46:53,22,28.83,17.00,18.00,1.65
2003-10-06,15:47:11,43,23.14,14.00,21.00,1.32
2003-10-06,15:47:37,114,31.06,17.00,16.00,1.88
2003-10-06,15:47:52,78,25.39,22.00,16.00,1.34
2003-10-06,15:48:40,14,24.29,16.00,18.00,1.43
2003-10-06,15:48:59,53,24.23,25.00,17.00,1.15
2003-10-06,15:52:15,114,31.16,18.00,19.00,1.68
2003-10-06,15:53:45,22,30.15,19.00,15.00,1.77
2003-10-06,15:54:11,7,23.26,18.00,20.00,1.22
2003-10-06,15:55:19,43,23.79,18.00,21.00,1.22
2003-10-06,15:56:14,114,31.97,20.00,24.00,1.45
2003-10-06,15:56:18,124,24.52,18.00,23.00,1.20
2003-10-06,15:57:28,386,3.17,18.00,20.00,0.17
2003-10-06,15:59:13,114,30.75,19.00,18.00,1.66
2003-10-06,15:59:41,88,22.66,17.00,12.00,1.56
2003-10-06,15:59:55,11,2.31,16.00,19.00,0.13
2003-10-06,16:00:23,2,28.00,18.00,21.00,1.44
2003-10-06,16:02:19,78,25.89,20.00,17.00,1.40
2003-10-06,16:03:12,114,30.44,18.00,16.00,1.79
2003-10-06,16:05:32,11,26.52,16.00,20.00,1.47
2003-10-06,16:06:45,88,23.55,15.00,15.00,1.57
2003-10-06,16:06:59,114,30.44,18.00,15.00,1.85
2003-10-06,16:07:13,22,28.43,15.00,15.00,1.90
2003-10-06,16:07:45,71,24.01,20.00,18.00,1.26
2003-10-06,16:08:01,386,28.57,17.00,15.00,1.79
2003-10-06,16:10:20,22,30.50,21.00,16.00,1.65
2003-10-06,16:10:31,114,29.91,19.00,17.00,1.66
2003-10-06,16:12:07,124,25.50,21.00,21.00,1.21
2003-10-06,16:13:21,386,28.09,15.00,24.00,1.44
2003-10-06,16:13:41,24,30.95,17.00,17.00,1.82
2003-10-06,16:14:19,38,21.80,17.00,17.00,1.28
2003-10-06,16:14:27,114,30.05,15.00,17.00,1.88
2003-10-06,16:14:38,22,27.50,14.00,21.00,1.57
2003-10-06,16:15:11,11,27.26,14.00,15.00,1.88
2003-10-06,16:17:18,1,27.34,21.00,16.00,1.48
2003-10-06,16:17:31,71,28.00,21.00,22.00,1.30
2003-10-06,16:18:44,114,32.47,19.00,26.00,1.44
2003-10-06,16:20:59,124,25.78,22.00,21.00,1.20
2003-10-06,16:22:04,114,34.28,25.00,26.00,1.34
2003-10-06,16:22:15,22,32.65,25.00,28.00,1.23
2003-10-06,16:24:10,386,29.15,19.00,27.00,1.27
2003-10-06,16:26:17,2,30.05,18.00,25.00,1.40
2003-10-06,16:27:02,22,33.00,23.00,26.00,1.35
2003-10-06,16:28:48,386,28.39,23.00,23.00,1.23
2003-10-06,16:30:25,24,31.16,25.00,30.00,1.13
2003-10-06,16:31:11,22,32.31,23.00,24.00,1.37
2003-10-06,16:34:02,71,27.80,24.00,26.00,1.11
2003-10-06,16:34:03,124,25.18,30.00,24.00,0.93
2003-10-06,16:34:27,114,33.17,20.00,21.00,1.62
2003-10-06,16:34:55,22,31.80,19.00,23.00,1.51
2003-10-06,16:37:01,11,27.38,22.00,27.00,1.12
2003-10-06,16:38:22,114,30.75,18.00,22.00,1.54
2003-10-06,16:38:46,386,27.75,17.00,19.00,1.54
2003-10-06,16:39:23,124,24.10,22.00,17.00,1.24
2003-10-06,16:41:46,14,26.00,21.00,20.00,1.27
2003-10-06,16:42:10,71,28.39,23.00,22.00,1.26
2003-10-06,16:43:07,386,28.39,18.00,14.00,1.77
2003-10-06,16:43:13,114,31.37,25.00,20.00,1.39
2003-10-06,16:48:06,114,31.97,17.00,20.00,1.73
2003-10-06,16:48:09,22,31.69,19.00,23.00,1.51
2003-10-06,16:49:49,124,23.94,21.00,13.00,1.41
2003-10-06,16:54:38,14,23.40,18.00,14.00,1.46
2003-10-06,16:55:01,11,26.48,21.00,14.00,1.51
