Place,Helmname,Fleet,Status,Run 1 (kts),Run 2 (kts),Avg (kts)
1,Stephen Sugden,Men's Sailboard,Gold Fleet,22.04,21.94,21.99
2,Trevor Whatford,Men's Sailboard,Amateur,20.93,,10.46
