Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2000-10-03,12:06:33,37,23.32,14.00,12.00,1.79
2000-10-03,12:07:23,505,26.51,15.00,16.00,1.71
2000-10-03,12:08:28,17,29.05,16.00,13.00,2.00
2000-10-03,12:09:34,9,27.19,10.00,14.00,2.27
2000-10-03,12:09:53,181,30.28,22.00,20.00,1.44
2000-10-03,12:11:25,197,19.28,18.00,12.00,1.29
2000-10-03,12:11:48,15,26.19,19.00,15.00,1.54
2000-10-03,12:12:25,124,23.94,12.00,12.00,2.00
2000-10-03,12:13:29,1,12.39,14.00,16.00,0.83
2000-10-03,12:13:42,38,22.27,9.00,18.00,1.65
2000-10-03,12:13:45,27,25.56,14.00,15.00,1.76
2000-10-03,12:14:14,7,24.50,14.00,12.00,1.88
2000-10-03,12:14:26,11,1.59,17.00,15.00,0.10
2000-10-03,12:14:30,505,26.08,17.00,13.00,1.74
2000-10-03,12:14:43,171,26.27,16.00,12.00,1.88
2000-10-03,12:15:54,66,27.53,18.00,17.00,1.57
2000-10-03,12:16:21,181,29.73,19.00,15.00,1.75
2000-10-03,12:17:34,15,29.48,17.00,15.00,1.84
2000-10-03,12:19:19,88,23.35,16.00,16.00,1.46
2000-10-03,12:19:48,124,24.30,19.00,18.00,1.31
2000-10-03,12:20:20,27,27.15,21.00,19.00,1.36
2000-10-03,12:21:46,7,27.44,19.00,15.00,1.61
2000-10-03,12:22:35,505,26.79,18.00,16.00,1.58
2000-10-03,12:23:01,17,28.45,16.00,14.00,1.90
2000-10-03,12:23:27,47,30.13,19.00,13.00,1.88
2000-10-03,12:23:47,150,24.37,14.00,21.00,1.39
2000-10-03,12:25:18,171,23.57,17.00,11.00,1.68
2000-10-03,12:26:22,38,21.39,14.00,10.00,1.78
2000-10-03,12:27:07,9,25.89,18.00,18.00,1.44
2000-10-03,12:27:17,197,23.57,18.00,17.00,1.35
2000-10-03,12:27:24,1,11.95,16.00,21.00,0.65
2000-10-03,12:28:02,66,24.43,17.00,18.00,1.40
2000-10-03,12:29:12,19,29.24,17.00,13.00,1.95
2000-10-03,12:31:02,501,12.09,13.00,13.00,0.93
2000-10-03,12:31:06,124,21.67,21.00,17.00,1.14
2000-10-03,12:31:26,27,25.45,15.00,21.00,1.41
2000-10-03,12:31:48,150,24.50,13.00,15.00,1.75
2000-10-03,12:32:10,171,24.81,16.00,17.00,1.50
2000-10-03,12:32:33,47,29.53,20.00,12.00,1.85
2000-10-03,12:33:06,9,25.74,16.00,11.00,1.91
2000-10-03,12:33:28,15,28.18,14.00,15.00,1.94
2000-10-03,12:33:32,1,11.07,19.00,10.00,0.76
2000-10-03,12:34:34,38,20.72,16.00,18.00,1.22
2000-10-03,12:34:40,471,28.73,18.00,22.00,1.44
2000-10-03,12:36:37,7,10.90,21.00,12.00,0.66
2000-10-03,12:36:58,11,25.97,13.00,12.00,2.08
2000-10-03,12:37:08,17,26.62,14.00,14.00,1.90
2000-10-03,12:38:10,27,22.73,13.00,13.00,1.75
2000-10-03,12:38:38,88,22.78,16.00,14.00,1.52
2000-10-03,12:40:05,150,25.09,18.00,19.00,1.36
2000-10-03,12:41:05,8,22.50,17.00,17.00,1.32
2000-10-03,12:41:15,197,24.04,19.00,12.00,1.55
2000-10-03,12:42:13,15,29.05,11.00,14.00,2.32
2000-10-03,12:42:36,124,22.90,13.00,19.00,1.43
2000-10-03,12:42:50,73,23.47,14.00,19.00,1.42
2000-10-03,12:44:06,17,30.18,14.00,13.00,2.24
2000-10-03,12:45:27,181,26.42,15.00,21.00,1.47
2000-10-03,12:46:36,27,26.35,16.00,12.00,1.88
2000-10-03,12:47:46,471,28.27,14.00,14.00,2.02
2000-10-03,12:48:15,88,24.43,21.00,17.00,1.29
2000-10-03,12:49:00,501,11.06,14.00,16.00,0.74
2000-10-03,12:49:30,197,23.11,19.00,19.00,1.22
2000-10-03,12:49:58,38,24.99,16.00,22.00,1.32
2000-10-03,12:50:55,505,25.63,19.00,13.00,1.60
2000-10-03,12:52:12,17,28.40,18.00,19.00,1.54
2000-10-03,12:52:24,1,12.82,20.00,23.00,0.60
2000-10-03,12:53:02,181,30.76,21.00,21.00,1.46
2000-10-03,12:53:24,27,25.45,23.00,13.00,1.41
2000-10-03,12:53:48,73,24.14,22.00,13.00,1.38
2000-10-03,12:54:10,47,30.60,12.00,12.00,2.55
2000-10-03,12:55:58,88,22.05,15.00,11.00,1.70
2000-10-03,12:56:53,1,11.84,12.00,16.00,0.85
2000-10-03,12:57:21,501,11.32,11.00,10.00,1.08
2000-10-03,12:58:06,150,24.07,13.00,17.00,1.60
2000-10-03,12:58:45,11,27.36,20.00,15.00,1.56
2000-10-03,12:59:40,505,27.53,16.00,16.00,1.72
2000-10-03,13:02:36,1,12.44,13.00,19.00,0.78
2000-10-03,13:03:21,471,30.23,16.00,18.00,1.78
2000-10-03,13:04:51,15,31.97,15.00,14.00,2.20
2000-10-03,13:07:32,9,26.87,18.00,19.00,1.45
2000-10-03,13:08:17,505,26.75,24.00,16.00,1.34
2000-10-03,13:09:06,181,27.53,15.00,12.00,2.04
2000-10-03,13:09:24,37,24.81,11.00,16.00,1.84
2000-10-03,13:10:55,171,24.67,15.00,16.00,1.59
2000-10-03,13:12:05,15,25.20,14.00,13.00,1.87
2000-10-03,13:12:32,1,11.79,19.00,14.00,0.71
2000-10-03,13:12:39,505,26.08,13.00,15.00,1.86
2000-10-03,13:13:33,73,25.27,16.00,17.00,1.53
2000-10-03,13:14:03,88,24.33,19.00,16.00,1.39
2000-10-03,13:14:42,9,27.15,19.00,21.00,1.36
2000-10-03,13:15:05,124,22.38,13.00,15.00,1.60
2000-10-03,13:18:46,15,25.41,18.00,14.00,1.59
2000-10-03,13:19:43,66,26.47,11.00,17.00,1.89
2000-10-03,13:23:59,150,26.82,14.00,13.00,1.99
2000-10-03,13:24:59,171,22.30,18.00,14.00,1.39
2000-10-03,13:25:12,11,23.20,16.00,11.00,1.72
2000-10-03,13:25:22,47,26.99,17.00,18.00,1.54
2000-10-03,13:26:57,197,22.50,10.00,17.00,1.67
2000-10-03,13:27:59,38,19.31,20.00,17.00,1.04
2000-10-03,13:28:10,64,20.89,12.00,15.00,1.55
2000-10-03,13:28:23,471,26.99,15.00,14.00,1.86
2000-10-03,13:28:58,27,22.69,16.00,12.00,1.62
2000-10-03,13:29:19,124,23.02,14.00,15.00,1.59
2000-10-03,13:30:35,48,21.94,13.00,11.00,1.83
2000-10-03,13:33:49,8,21.04,15.00,18.00,1.27
2000-10-03,13:33:55,66,25.67,21.00,18.00,1.32
2000-10-03,13:34:14,150,24.37,20.00,16.00,1.35
2000-10-03,13:38:22,7,23.44,13.00,17.00,1.56
2000-10-03,13:38:44,15,27.53,20.00,21.00,1.34
2000-10-03,13:39:16,124,19.58,19.00,16.00,1.12
2000-10-03,13:40:10,9,24.14,14.00,22.00,1.34
2000-10-03,13:43:57,37,22.38,16.00,18.00,1.32
2000-10-03,13:44:52,88,19.60,16.00,12.00,1.40
2000-10-03,13:45:20,66,25.06,17.00,16.00,1.52
2000-10-03,13:52:23,124,21.29,13.00,13.00,1.64
2000-10-03,13:56:23,19,27.23,17.00,17.00,1.60
2000-10-03,13:56:39,27,4.10,19.00,16.00,0.23
2000-10-03,13:57:58,15,27.61,19.00,17.00,1.53
2000-10-03,14:00:45,73,23.14,15.00,20.00,1.32
2000-10-03,14:01:53,9,24.74,25.00,20.00,1.10
2000-10-03,14:03:23,7,19.71,20.00,15.00,1.13
2000-10-03,14:03:30,471,26.78,20.00,17.00,1.45
2000-10-03,14:03:47,15,27.32,17.00,19.00,1.52
2000-10-03,14:05:31,505,25.16,23.00,16.00,1.29
2000-10-03,14:05:50,47,28.23,16.00,20.00,1.57
2000-10-03,14:07:42,27,24.67,25.00,18.00,1.15
2000-10-03,14:08:25,15,26.12,22.00,16.00,1.37
2000-10-03,14:08:46,48,23.08,20.00,20.00,1.15
2000-10-03,14:11:39,9,25.63,22.00,16.00,1.35
2000-10-03,14:13:10,47,28.68,16.00,19.00,1.64
2000-10-03,14:18:13,7,25.49,15.00,23.00,1.34
2000-10-03,14:18:36,124,21.89,16.00,15.00,1.41
2000-10-03,14:19:34,471,29.53,17.00,13.00,1.97
2000-10-03,14:20:01,11,22.16,13.00,15.00,1.58
2000-10-03,14:21:15,15,30.50,23.00,24.00,1.30
2000-10-03,14:21:43,17,28.91,26.00,21.00,1.23
2000-10-03,14:22:44,181,30.03,18.00,14.00,1.88
2000-10-03,14:22:51,9,27.79,19.00,23.00,1.32
2000-10-03,14:24:26,505,23.85,17.00,25.00,1.14
2000-10-03,14:24:51,11,26.00,16.00,13.00,1.79
2000-10-03,14:25:44,27,25.67,18.00,21.00,1.32
2000-10-03,14:26:50,471,27.96,23.00,19.00,1.33
2000-10-03,14:27:08,15,30.18,21.00,17.00,1.59
2000-10-03,14:28:13,17,29.05,15.00,22.00,1.57
2000-10-03,14:28:38,73,25.06,17.00,19.00,1.39
2000-10-03,14:29:53,505,25.89,12.00,18.00,1.73
2000-10-03,14:30:49,48,25.16,17.00,21.00,1.32
2000-10-03,14:31:15,7,22.84,22.00,21.00,1.06
2000-10-03,14:32:20,11,27.44,14.00,20.00,1.61
2000-10-03,15:17:26,124,19.00,11.00,14.00,1.52
2000-10-03,15:17:38,47,9.37,17.00,14.00,0.60
2000-10-03,15:20:23,9,26.53,15.00,12.00,1.97
2000-10-03,15:21:15,47,30.33,15.00,11.00,2.33
2000-10-03,15:21:24,471,28.44,14.00,12.00,2.19
2000-10-03,15:26:14,19,28.39,11.00,13.00,2.37
2000-10-03,15:29:49,471,29.53,15.00,15.00,1.97
2000-10-03,15:31:59,47,28.81,14.00,14.00,2.06
2000-10-03,15:33:39,7,25.04,13.00,13.00,1.93
2000-10-03,15:34:17,9,28.17,20.00,17.00,1.52
2000-10-03,15:35:23,48,25.91,17.00,18.00,1.48
2000-10-03,15:37:13,471,29.87,17.00,12.00,2.06
2000-10-03,15:37:49,11,23.74,10.00,12.00,2.16
2000-10-03,15:38:45,7,25.84,11.00,16.00,1.91
2000-10-03,15:39:59,171,26.81,16.00,14.00,1.79
2000-10-03,15:42:45,47,29.48,9.00,16.00,2.36
2000-10-03,15:43:45,471,28.12,18.00,18.00,1.56
2000-10-03,15:45:36,7,25.65,19.00,16.00,1.47
2000-10-03,15:45:59,17,25.25,20.00,14.00,1.49
2000-10-03,15:46:06,19,26.61,15.00,17.00,1.66
2000-10-03,15:46:31,505,23.64,19.00,18.00,1.28
2000-10-03,15:46:56,197,24.52,17.00,20.00,1.33
2000-10-03,15:47:44,9,27.14,17.00,14.00,1.75
2000-10-03,15:49:03,66,24.80,17.00,20.00,1.34
2000-10-03,15:51:50,171,25.29,20.00,13.00,1.53
2000-10-03,15:51:58,505,22.88,16.00,17.00,1.39
2000-10-03,15:52:56,17,24.83,8.00,17.00,1.99
2000-10-03,15:57:07,505,23.58,9.00,13.00,2.14
2000-10-03,15:58:42,47,29.87,18.00,13.00,1.93
2000-10-03,15:59:10,66,22.85,14.00,16.00,1.52
2000-10-03,16:01:09,7,26.93,17.00,17.00,1.58
2000-10-03,16:01:51,9,26.22,20.00,15.00,1.50
2000-10-03,16:04:12,19,28.71,17.00,22.00,1.47
2000-10-03,16:07:40,124,15.98,17.00,11.00,1.14
2000-10-03,16:08:22,47,28.39,15.00,12.00,2.10
2000-10-03,16:08:51,197,24.42,12.00,17.00,1.68
2000-10-03,16:12:09,505,19.52,20.00,17.00,1.06
2000-10-03,16:14:05,17,28.85,14.00,17.00,1.86
2000-10-03,16:20:46,505,23.87,14.00,14.00,1.70
2000-10-03,16:37:26,17,29.82,14.00,15.00,2.06
2000-10-03,16:47:31,7,26.69,15.00,16.00,1.72
2000-10-03,16:54:32,17,21.98,14.00,22.00,1.22
