1,BJORK21ANDER_123201724_20211010_110354.SBN,12:17:58,140.468, 6.919,289.7
2,BJORK21ANDER_123201724_20211010_110354.SBN,12:25:09,95.424,10.185,278.0
3,BJORK21ANDER_123201724_20211010_110354.SBN,12:33:54,108.530, 8.955,272.8
1,BURNA32EMILE_123200963_20211010_102925.SBN,11:17:49,45.911,21.170,274.3
2,BURNA32EMILE_123200963_20211010_102925.SBN,11:38:27,50.532,19.234,285.6
3,BURNA32EMILE_123200963_20211010_102925.SBN,11:46:29,50.192,19.364,272.5
1,CONNE19GARRY_133200827_20211010_110154.SBN,11:25:58,45.785,21.228,272.2
2,CONNE19GARRY_133200827_20211010_110154.SBN,11:33:07,49.523,19.626,272.7
3,CONNE19GARRY_133200827_20211010_110154.SBN,12:26:14,44.621,21.782,282.4
4,CONNE19GARRY_133200827_20211010_110154.SBN,12:32:35,45.359,21.427,275.7
1,CROSB4PETER_932000583_20211010_091431.SBN,12:31:44,63.923,15.204,282.2
1,GEORG8MICHA_123201112_20211010_093348.SBN,11:12:21,47.852,20.311,268.9
2,GEORG8MICHA_123201112_20211010_093348.SBN,11:25:54,45.648,21.292,267.2
3,GEORG8MICHA_123201112_20211010_093348.SBN,11:31:31,48.642,19.981,274.3
4,GEORG8MICHA_123201112_20211010_093348.SBN,11:40:24,47.748,20.355,275.2
5,GEORG8MICHA_123201112_20211010_093348.SBN,12:05:01,51.330,18.935,270.7
6,GEORG8MICHA_123201112_20211010_093348.SBN,12:12:23,51.557,18.851,284.8
7,GEORG8MICHA_123201112_20211010_093348.SBN,12:22:24,46.481,20.910,283.5
8,GEORG8MICHA_123201112_20211010_093348.SBN,12:27:32,53.400,18.201,281.6
9,GEORG8MICHA_123201112_20211010_093348.SBN,12:35:34,48.267,20.136,274.3
1,KIRTO7JONNY_932000538_20211010_151758_DLG.SBP,12:23:16,61.071,15.915,286.6
2,KIRTO7JONNY_932000538_20211010_151758_DLG.SBP,12:31:02,65.297,14.885,284.0
1,LARSS10ERIK_932000560_20211010_112030.SBN,12:09:09,54.526,17.825,286.2
2,LARSS10ERIK_932000560_20211010_112030.SBN,12:22:18,53.002,18.337,285.1
3,LARSS10ERIK_932000560_20211010_112030.SBN,12:27:21,54.323,17.891,282.8
4,LARSS10ERIK_932000560_20211010_112030.SBN,12:32:57,60.950,15.946,280.5
1,LONGM24JAMES_113200508_20211010_102800.SBN,11:43:21,38.819,25.037,268.5
2,LONGM24JAMES_113200508_20211010_102800.SBN,11:49:57,36.742,26.453,273.9
3,LONGM24JAMES_113200508_20211010_102800.SBN,11:56:39,36.734,26.458,268.2
4,LONGM24JAMES_113200508_20211010_102800.SBN,12:04:05,34.692,28.015,264.9
5,LONGM24JAMES_113200508_20211010_102800.SBN,12:18:28,36.134,26.898,265.5
6,LONGM24JAMES_113200508_20211010_102800.SBN,12:30:31,35.462,27.408,270.8
1,NICHO25GAVIN_833001749_20211010_105058.SBN,11:32:53,55.594,17.482,286.9
2,NICHO25GAVIN_833001749_20211010_105058.SBN,12:22:04,51.069,19.032,289.6
3,NICHO25GAVIN_833001749_20211010_105058.SBN,12:26:17,53.323,18.227,290.6
4,NICHO25GAVIN_833001749_20211010_105058.SBN,12:31:18,53.516,18.161,284.6
1,PETTI23SIMON_133200837_20211010_104538.SBN,11:15:52,45.075,21.562,279.7
2,PETTI23SIMON_133200837_20211010_104538.SBN,11:22:28,40.821,23.809,266.3
3,PETTI23SIMON_133200837_20211010_104538.SBN,11:28:49,41.893,23.200,266.8
4,PETTI23SIMON_133200837_20211010_104538.SBN,11:35:37,51.022,19.049,274.5
5,PETTI23SIMON_133200837_20211010_104538.SBN,12:04:08,49.128,19.784,269.5
