Place,Helmname,Fleet,Status,Run 1 (kts),Run 2 (kts),Avg (kts)
1,Jenna Gibson,Women's Sailboard,Pro Fleet,24.37,24.35,24.36
2,Zara Davis,Women's Sailboard,Pro Fleet,23.48,22.96,23.22
