Place,Helmname,Fleet,Status,Run 1 (kts),Run 2 (kts),Avg (kts)
1,Zara Davis,Women's Sailboard,Pro Fleet,20.85,17.48,19.16
2,Kate Strange,Women's Sailboard,Youth Fleet,17.95,17.90,17.93
