Date,Time,Sail Number,Speed (kts),Start Wind Speed,Finish Wind Speed,Ratio
2002-09-29,13:36:20,9,19.75,14.00,15.00,1.36
2002-09-29,13:38:02,96,14.53,16.00,12.00,1.04
2002-09-29,13:41:50,27,18.09,13.00,12.00,1.45
2002-09-29,13:42:01,9,19.97,16.00,13.00,1.38
2002-09-29,13:43:00,508,12.58,13.00,13.00,0.97
2002-09-29,13:43:17,96,14.58,10.00,14.00,1.22
2002-09-29,13:43:29,458,12.01,12.00,13.00,0.96
2002-09-29,13:46:51,53,18.27,12.00,16.00,1.31
2002-09-29,13:50:24,96,13.51,12.00,13.00,1.08
2002-09-29,13:50:31,508,11.83,9.00,14.00,1.03
2002-09-29,13:50:59,9,18.70,12.00,11.00,1.63
2002-09-29,13:54:51,27,17.27,11.00,15.00,1.33
2002-09-29,13:56:29,96,14.58,14.00,11.00,1.17
2002-09-29,13:59:48,9,19.43,15.00,13.00,1.39
2002-09-29,14:01:15,96,12.84,14.00,13.00,0.95
2002-09-29,14:02:11,508,13.22,13.00,15.00,0.94
2002-09-29,14:05:55,88,13.50,12.00,13.00,1.08
2002-09-29,14:06:00,99,10.12,11.00,13.00,0.84
2002-09-29,14:06:54,53,19.90,13.00,13.00,1.53
2002-09-29,14:07:46,9,19.77,16.00,10.00,1.52
2002-09-29,14:09:31,458,12.78,16.00,11.00,0.95
2002-09-29,14:09:48,508,12.61,13.00,13.00,0.97
2002-09-29,14:11:38,99,13.54,14.00,13.00,1.00
2002-09-29,14:13:04,75,13.54,14.00,13.00,1.00
2002-09-29,14:13:40,777,2.84,13.00,14.00,0.21
2002-09-29,14:14:52,27,15.95,13.00,14.00,1.18
2002-09-29,14:22:01,458,12.01,13.00,12.00,0.96
2002-09-29,14:24:50,53,17.73,12.00,14.00,1.36
2002-09-29,14:25:33,458,10.84,11.00,13.00,0.90
2002-09-29,14:27:38,458,10.68,11.00,14.00,0.85
2002-09-29,14:30:34,458,9.46,11.00,14.00,0.76
2002-09-29,14:31:55,124,10.40,14.00,13.00,0.77
2002-09-29,14:33:36,458,10.57,13.00,13.00,0.81
2002-09-29,14:35:18,99,7.51,12.00,11.00,0.65
2002-09-29,14:35:50,458,12.03,12.00,13.00,0.96
2002-09-29,14:38:16,458,8.98,13.00,13.00,0.69
2002-09-29,14:41:26,99,13.16,13.00,12.00,1.05
2002-09-29,14:44:37,181,21.72,11.00,12.00,1.89
2002-09-29,14:49:33,181,22.85,13.00,15.00,1.63
2002-09-29,14:55:03,181,23.08,13.00,14.00,1.71
2002-09-29,14:56:49,458,12.09,12.00,13.00,0.97
2002-09-29,14:57:23,53,20.82,13.00,12.00,1.67
2002-09-29,15:00:31,181,22.15,12.00,9.00,2.11
2002-09-29,15:04:11,99,12.86,13.00,14.00,0.95
2002-09-29,15:05:05,458,14.06,15.00,13.00,1.00
2002-09-29,15:07:42,181,22.40,12.00,14.00,1.72
2002-09-29,15:08:39,9,20.26,15.00,11.00,1.56
2002-09-29,15:09:22,99,11.61,14.00,14.00,0.83
2002-09-29,15:09:41,458,12.42,15.00,14.00,0.86
2002-09-29,15:10:51,53,19.08,16.00,15.00,1.23
2002-09-29,15:13:06,181,22.79,12.00,12.00,1.90
2002-09-29,15:13:51,9,19.41,15.00,13.00,1.39
2002-09-29,15:14:05,458,11.97,15.00,15.00,0.80
2002-09-29,15:14:39,99,11.61,13.00,10.00,1.01
2002-09-29,15:18:37,458,10.23,13.00,14.00,0.76
2002-09-29,15:18:43,181,20.44,12.00,12.00,1.70
2002-09-29,15:19:21,9,20.06,13.00,11.00,1.67
2002-09-29,15:23:05,458,6.40,75.00,12.00,0.15
2002-09-29,15:23:54,99,11.30,14.00,12.00,0.87
2002-09-29,15:24:02,9,19.90,13.00,8.00,1.90
2002-09-29,15:27:21,458,13.23,12.00,14.00,1.02
2002-09-29,15:27:43,99,11.78,14.00,15.00,0.81
2002-09-29,15:29:45,9,19.54,15.00,12.00,1.45
2002-09-29,15:32:11,99,12.85,14.00,14.00,0.92
2002-09-29,15:34:42,9,17.56,14.00,10.00,1.46
2002-09-29,15:42:35,99,12.98,11.00,12.00,1.13
2002-09-29,15:52:05,99,11.41,13.00,13.00,0.88
2002-09-29,15:53:45,66,7.17,15.00,14.00,0.49
2002-09-29,15:55:51,508,10.89,14.00,11.00,0.87
2002-09-29,15:57:10,99,11.03,14.00,14.00,0.79
2002-09-29,16:01:26,99,12.93,15.00,15.00,0.86
2002-09-29,16:01:53,508,12.14,12.00,12.00,1.01
2002-09-29,16:05:30,66,7.20,15.00,14.00,0.50
2002-09-29,16:05:47,99,14.43,15.00,15.00,0.96
2002-09-29,16:08:19,508,11.75,15.00,14.00,0.81
2002-09-29,16:15:47,99,13.37,14.00,15.00,0.92
2002-09-29,16:21:35,99,14.36,15.00,14.00,0.99
2002-09-29,16:22:02,66,7.94,13.00,13.00,0.61
2002-09-29,16:26:44,99,13.85,15.00,12.00,1.03
2002-09-29,16:32:04,99,14.78,15.00,13.00,1.06
2002-09-29,16:37:46,99,13.97,13.00,15.00,1.00
