4,GER119FLYINGFISH_832000817_20090411_110622.SBN,11:18:26,29.768,32.65,29.5
5,GER119FLYINGFISH_832000817_20090411_110622.SBN,11:31:15,29.158,33.333,31.1
6,GER119FLYINGFISH_832000817_20090411_110622.SBN,11:49:27,30.884,31.47,32.2
7,GER119FLYINGFISH_832000817_20090411_110622.SBN,11:57:59,30.921,31.433,30.4
1,GER818MACKEREL_832000474_20090411_104621.SBN,10:44:51,29.614,32.82,29.2
2,GER818MACKEREL_832000474_20090411_104621.SBN,10:50:38,35.782,27.162,31.5
3,GER818MACKEREL_832000474_20090411_104621.SBN,11:00:59,28.54,34.055,29.9
4,GER818MACKEREL_832000474_20090411_104621.SBN,11:07:34,29.82,32.593,30.8
5,GER818MACKEREL_832000474_20090411_104621.SBN,11:17:08,29.826,32.586,29.7
6,GER818MACKEREL_832000474_20090411_104621.SBN,11:32:04,29.412,33.045,30.6
7,GER818MACKEREL_832000474_20090411_104621.SBN,11:39:24,29.261,33.216,31.4
8,GER818MACKEREL_832000474_20090411_104621.SBN,11:46:37,29.038,33.47,30.5
9,GER818MACKEREL_832000474_20090411_104621.SBN,11:57:49,27.64,35.164,30.4
1,GER2400_Stuart_Sailfish_1000644_20090411_110353.SBN,10:36:25,33.47,29.039,30
2,GER2400_Stuart_Sailfish_1000644_20090411_110353.SBN,10:43:48,35.683,27.238,28.5
3,GER2400_Stuart_Sailfish_1000644_20090411_110353.SBN,10:53:56,32.972,29.477,31
4,GER2400_Stuart_Sailfish_1000644_20090411_110353.SBN,11:01:59,32.12,30.26,30.6
5,GER2400_Stuart_Sailfish_1000644_20090411_110353.SBN,11:08:30,32.412,29.987,31.2
6,GER2400_Stuart_Sailfish_1000644_20090411_110353.SBN,11:14:09,32.406,29.992,29.5
7,GER2400_Stuart_Sailfish_1000644_20090411_110353.SBN,11:20:09,34.766,27.956,30
8,GER2400_Stuart_Sailfish_1000644_20090411_110353.SBN,11:26:47,33.459,29.048,29.9
9,GER2400_Stuart_Sailfish_1000644_20090411_110353.SBN,11:38:04,33.643,28.889,29.1
17,BEL_38S_Sunfish_000844_20090411_105826.SBN,11:49:00,34.864,27.877,28.9
