Place,HelmName,Fleet,Status
1,James Battye,Men's Sailboard,Gold Fleet
2,Kevin Greenslade,Men's Sailboard,Pro Fleet
3,Kacper Wozniak,Men's Sailboard,Gold Fleet
4,Adrian Wallis,Men's Sailboard,Gold Fleet
5,Henry Bloodworth,Men's Sailboard,Pro Fleet
6,Scotty Stallman,Men's Sailboard,Gold Fleet
7,Paul Sibley,Men's Sailboard,Gold Fleet
