Place,HelmName,Fleet,Status
1,Jim Crossley,Men's Sailboard,Gold Fleet
2,Adrian Wallis,Men's Sailboard,Gold Fleet
3,Mark Matthews,Men's Sailboard,Amateur
4,Scotty Stallman,Men's Sailboard,Youth Fleet
5,Denis Royet,Men's Sailboard,Pro Fleet
6,Nic Dodd,Men's Sailboard,Gold Fleet
7,Sam Anstey,Men's Sailboard,Youth Fleet
8,Keith Atkinson,Men's Sailboard,Pro Fleet
9,Paul Morris,Men's Sailboard,Gold Fleet
10,Ben Easton,Men's Sailboard,Gold Fleet
